timestamp,device,voltage,current,power_watts,consumption_kwh
2025-01-07 05:13:00,Air Conditioner,139.11,6.63,922.3,0.92
2025-01-07 05:14:00,Computer,114.36,11.06,1264.82,1.26
2025-01-07 05:15:00,Television,193.06,26.16,5050.45,5.05
2025-01-07 05:16:00,Washing Machina,224.04,22.83,5114.83,5.11
2025-01-07 05:17:00,Fan,115.01,8.0,920.08,0.92
2025-01-07 05:18:00,Microwave,145.74,13.71,1998.1,2.0
2025-01-07 05:19:00,Microwave,200.98,15.42,3099.11,3.1
2025-01-07 05:20:00,Heater,217.04,15.67,3401.02,3.4
2025-01-07 05:21:00,Television,184.96,16.23,3001.9,3.0
2025-01-07 05:22:00,Heater,238.13,9.39,2236.04,2.24
2025-01-07 05:23:00,Heater,206.61,3.22,665.28,0.67
2025-01-07 05:24:00,Television,145.9,19.28,2812.95,2.81
2025-01-07 05:25:00,Television,215.66,5.89,1270.24,1.27
2025-01-07 05:26:00,Fan,190.97,7.83,1495.3,1.5
2025-01-07 05:27:00,Television,176.48,24.92,4397.88,4.4
2025-01-07 05:28:00,Television,125.25,20.0,2505.0,2.5
2025-01-07 05:29:00,Television,132.44,23.87,3161.34,3.16
2025-01-07 05:30:00,Television,153.99,19.57,3013.58,3.01
2025-01-07 05:31:00,Heater,120.26,21.0,2525.46,2.53
2025-01-07 05:32:00,Television,190.96,8.91,1701.45,1.7
2025-01-07 05:33:00,Heater,165.55,11.47,1898.86,1.9
2025-01-07 05:34:00,Washing Machina,205.21,4.04,829.05,0.83
2025-01-07 05:35:00,Fan,165.68,18.84,3121.41,3.12
2025-01-07 05:36:00,Heater,169.06,3.24,547.75,0.55
2025-01-07 05:37:00,Fan,157.05,17.93,2815.91,2.82
2025-01-07 05:38:00,Fan,188.81,12.04,2273.27,2.27
2025-01-07 05:39:00,Air Conditioner,177.98,3.77,670.98,0.67
2025-01-07 05:40:00,Refrigerator,211.53,28.7,6070.91,6.07
2025-01-07 05:41:00,Computer,178.42,2.48,442.48,0.44
2025-01-07 05:42:00,Air Conditioner,228.14,27.57,6289.82,6.29
2025-01-07 05:43:00,Heater,122.77,8.32,1021.45,1.02
2025-01-07 05:44:00,Computer,174.64,9.18,1603.2,1.6
2025-01-07 05:45:00,Fan,122.66,9.27,1137.06,1.14
2025-01-07 05:46:00,Heater,211.94,15.4,3263.88,3.26
2025-01-07 05:47:00,Refrigerator,184.0,9.13,1679.92,1.68
2025-01-07 05:48:00,Computer,152.47,17.66,2692.62,2.69
2025-01-07 05:49:00,Air Conditioner,211.0,15.74,3321.14,3.32
2025-01-07 05:50:00,Heater,216.48,6.39,1383.31,1.38
2025-01-07 05:51:00,Washing Machina,145.42,28.37,4125.57,4.13
2025-01-07 05:52:00,Washing Machina,201.55,7.9,1592.25,1.59
2025-01-07 05:53:00,Air Conditioner,185.0,14.8,2738.0,2.74
2025-01-07 05:54:00,Air Conditioner,161.33,16.68,2690.98,2.69
2025-01-07 05:55:00,Television,186.38,11.97,2230.97,2.23
2025-01-07 05:56:00,Microwave,236.14,8.53,2014.27,2.01
2025-01-07 05:57:00,Computer,187.39,19.31,3618.5,3.62
2025-01-07 05:58:00,Air Conditioner,150.68,24.91,3753.44,3.75
2025-01-07 05:59:00,Microwave,144.67,23.79,3441.7,3.44
2025-01-07 06:00:00,Washing Machina,162.08,26.62,4314.57,4.31
2025-01-07 06:01:00,Heater,229.04,20.66,4731.97,4.73
2025-01-07 06:02:00,Microwave,199.21,24.41,4862.72,4.86
2025-01-07 06:03:00,Microwave,164.08,8.44,1384.84,1.38
2025-01-07 06:04:00,Computer,115.88,8.6,996.57,1.0
2025-01-07 06:05:00,Heater,132.49,27.77,3679.25,3.68
2025-01-07 06:06:00,Computer,169.42,6.12,1036.85,1.04
2025-01-07 06:07:00,Fan,169.12,15.17,2565.55,2.57
2025-01-07 06:08:00,Computer,223.2,26.43,5899.18,5.9
2025-01-07 06:09:00,Microwave,223.53,26.21,5858.72,5.86
2025-01-07 06:10:00,Television,178.99,13.08,2341.19,2.34
2025-01-07 06:11:00,Air Conditioner,208.82,3.29,687.02,0.69
2025-01-07 06:12:00,Microwave,151.03,8.35,1261.1,1.26
2025-01-07 06:13:00,Computer,145.62,28.0,4077.36,4.08
2025-01-07 06:14:00,Television,214.93,24.21,5203.46,5.2
2025-01-07 06:15:00,Computer,110.99,0.94,104.33,0.1
2025-01-07 06:16:00,Air Conditioner,214.21,12.61,2701.19,2.7
2025-01-07 06:17:00,Fan,132.44,8.45,1119.12,1.12
2025-01-07 06:18:00,Refrigerator,199.16,20.47,4076.81,4.08
2025-01-07 06:19:00,Television,236.31,8.71,2058.26,2.06
2025-01-07 06:20:00,Microwave,228.14,8.91,2032.73,2.03
2025-01-07 06:21:00,Heater,130.94,11.35,1486.17,1.49
2025-01-07 06:22:00,Fan,212.24,17.42,3697.22,3.7
2025-01-07 06:23:00,Heater,216.9,25.69,5572.16,5.57
2025-01-07 06:24:00,Air Conditioner,189.17,3.66,692.36,0.69
2025-01-07 06:25:00,Refrigerator,234.05,14.58,3412.45,3.41
2025-01-07 06:26:00,Television,148.62,23.73,3526.75,3.53
2025-01-07 06:27:00,Fan,142.68,29.85,4259.0,4.26
2025-01-07 06:28:00,Microwave,213.83,17.97,3842.53,3.84
2025-01-07 06:29:00,Microwave,128.96,21.93,2828.09,2.83
2025-01-07 06:30:00,Computer,229.36,14.17,3250.03,3.25
2025-01-07 06:31:00,Refrigerator,199.28,18.79,3744.47,3.74
2025-01-07 06:32:00,Washing Machina,218.83,0.53,115.98,0.12
2025-01-07 06:33:00,Television,117.56,15.27,1795.14,1.8
2025-01-07 06:34:00,Washing Machina,216.0,2.16,466.56,0.47
2025-01-07 06:35:00,Fan,181.7,13.36,2427.51,2.43
2025-01-07 06:36:00,Computer,163.41,26.1,4265.0,4.26
2025-01-07 06:37:00,Computer,171.71,18.16,3118.25,3.12
2025-01-07 06:38:00,Fan,187.74,9.53,1789.16,1.79
2025-01-07 06:39:00,Air Conditioner,226.01,17.33,3916.75,3.92
2025-01-07 06:40:00,Microwave,207.39,28.05,5817.29,5.82
2025-01-07 06:41:00,Microwave,197.43,22.73,4487.58,4.49
2025-01-07 06:42:00,Heater,162.34,17.34,2814.98,2.81
2025-01-07 06:43:00,Television,131.5,20.66,2716.79,2.72
2025-01-07 06:44:00,Fan,204.69,11.29,2310.95,2.31
2025-01-07 06:45:00,Fan,219.42,9.15,2007.69,2.01
2025-01-07 06:46:00,Air Conditioner,236.14,18.59,4389.84,4.39
2025-01-07 06:47:00,Television,110.21,22.08,2433.44,2.43
2025-01-07 06:48:00,Microwave,130.08,26.79,3484.84,3.48
2025-01-07 06:49:00,Computer,203.12,1.01,205.15,0.21
2025-01-07 06:50:00,Television,143.93,1.36,195.74,0.2
2025-01-07 06:51:00,Microwave,166.9,8.94,1492.09,1.49
2025-01-07 06:52:00,Air Conditioner,211.53,10.79,2282.41,2.28
2025-01-07 06:53:00,Washing Machina,195.8,3.04,595.23,0.6
2025-01-07 06:54:00,Heater,143.2,9.76,1397.63,1.4
2025-01-07 06:55:00,Washing Machina,162.55,12.88,2093.64,2.09
2025-01-07 06:56:00,Air Conditioner,183.08,27.46,5027.38,5.03
2025-01-07 06:57:00,Television,183.24,27.66,5068.42,5.07
2025-01-07 06:58:00,Computer,118.95,10.16,1208.53,1.21
2025-01-07 06:59:00,Refrigerator,150.55,14.95,2250.72,2.25
2025-01-07 07:00:00,Air Conditioner,118.42,29.41,3482.73,3.48
2025-01-07 07:01:00,Refrigerator,121.07,23.46,2840.3,2.84
2025-01-07 07:02:00,Washing Machina,179.81,1.69,303.88,0.3
2025-01-07 07:03:00,Washing Machina,168.63,28.47,4800.9,4.8
2025-01-07 07:04:00,Washing Machina,152.42,6.1,929.76,0.93
2025-01-07 07:05:00,Refrigerator,133.47,24.41,3258.0,3.26
2025-01-07 07:06:00,Television,197.57,16.64,3287.56,3.29
2025-01-07 07:07:00,Fan,200.24,14.43,2889.46,2.89
2025-01-07 07:08:00,Air Conditioner,225.01,26.37,5933.51,5.93
2025-01-07 07:09:00,Refrigerator,236.9,7.81,1850.19,1.85
2025-01-07 07:10:00,Computer,117.64,17.24,2028.11,2.03
2025-01-07 07:11:00,Refrigerator,218.79,11.36,2485.45,2.49
2025-01-07 07:12:00,Fan,140.54,28.66,4027.88,4.03
2025-01-07 07:13:00,Microwave,177.74,7.27,1292.17,1.29
2025-01-07 07:14:00,Microwave,120.87,21.75,2628.92,2.63
2025-01-07 07:15:00,Television,157.32,19.86,3124.38,3.12
2025-01-07 07:16:00,Microwave,189.79,16.84,3196.06,3.2
2025-01-07 07:17:00,Heater,212.84,2.88,612.98,0.61
2025-01-07 07:18:00,Television,159.91,28.4,4541.44,4.54
2025-01-07 07:19:00,Computer,237.14,23.74,5629.7,5.63
2025-01-07 07:20:00,Television,177.68,11.42,2029.11,2.03
2025-01-07 07:21:00,Washing Machina,135.49,21.93,2971.3,2.97
2025-01-07 07:22:00,Television,110.97,18.09,2007.45,2.01
2025-01-07 07:23:00,Computer,132.66,1.68,222.87,0.22
2025-01-07 07:24:00,Fan,154.04,18.91,2912.9,2.91
2025-01-07 07:25:00,Refrigerator,121.79,27.94,3402.81,3.4
2025-01-07 07:26:00,Air Conditioner,123.52,13.3,1642.82,1.64
2025-01-07 07:27:00,Computer,155.5,4.16,646.88,0.65
2025-01-07 07:28:00,Air Conditioner,218.44,17.84,3896.97,3.9
2025-01-07 07:29:00,Washing Machina,195.42,3.64,711.33,0.71
2025-01-07 07:30:00,Heater,123.02,8.42,1035.83,1.04
2025-01-07 07:31:00,Computer,126.06,20.5,2584.23,2.58
2025-01-07 07:32:00,Air Conditioner,149.89,24.54,3678.3,3.68
2025-01-07 07:33:00,Washing Machina,154.33,10.99,1696.09,1.7
2025-01-07 07:34:00,Computer,227.68,17.86,4066.36,4.07
2025-01-07 07:35:00,Fan,178.27,5.23,932.35,0.93
2025-01-07 07:36:00,Refrigerator,111.35,6.73,749.39,0.75
2025-01-07 07:37:00,Refrigerator,204.8,18.18,3723.26,3.72
2025-01-07 07:38:00,Refrigerator,209.59,5.45,1142.27,1.14
2025-01-07 07:39:00,Fan,141.93,8.5,1206.4,1.21
2025-01-07 07:40:00,Microwave,143.43,8.63,1237.8,1.24
2025-01-07 07:41:00,Heater,118.11,0.52,61.42,0.06
2025-01-07 07:42:00,Air Conditioner,211.92,2.63,557.35,0.56
2025-01-07 07:43:00,Air Conditioner,132.14,16.1,2127.45,2.13
2025-01-07 07:44:00,Microwave,219.39,24.59,5394.8,5.39
2025-01-07 07:45:00,Air Conditioner,218.37,27.32,5965.87,5.97
2025-01-07 07:46:00,Refrigerator,193.02,1.28,247.07,0.25
2025-01-07 07:47:00,Washing Machina,230.51,28.65,6604.11,6.6
2025-01-07 07:48:00,Washing Machina,136.4,10.0,1364.0,1.36
2025-01-07 07:49:00,Computer,155.99,11.17,1742.41,1.74
2025-01-07 07:50:00,Computer,199.74,9.29,1855.58,1.86
2025-01-07 07:51:00,Refrigerator,110.85,26.43,2929.77,2.93
2025-01-07 07:52:00,Television,124.99,3.06,382.47,0.38
2025-01-07 07:53:00,Fan,119.67,18.83,2253.39,2.25
2025-01-07 07:54:00,Fan,112.66,5.37,604.98,0.6
2025-01-07 07:55:00,Washing Machina,124.38,4.82,599.51,0.6
2025-01-07 07:56:00,Washing Machina,110.6,18.85,2084.81,2.08
2025-01-07 07:57:00,Fan,230.46,7.3,1682.36,1.68
2025-01-07 07:58:00,Microwave,239.51,16.02,3836.95,3.84
2025-01-07 07:59:00,Washing Machina,165.31,23.72,3921.15,3.92
2025-01-07 08:00:00,Television,113.01,15.47,1748.26,1.75
2025-01-07 08:01:00,Air Conditioner,118.54,29.15,3455.44,3.46
2025-01-07 08:02:00,Heater,150.05,11.68,1752.58,1.75
2025-01-07 08:03:00,Television,234.87,19.72,4631.64,4.63
2025-01-07 08:04:00,Fan,211.57,13.84,2928.13,2.93
2025-01-07 08:05:00,Air Conditioner,159.1,6.55,1042.11,1.04
2025-01-07 08:06:00,Microwave,135.33,15.77,2134.15,2.13
2025-01-07 08:07:00,Television,182.07,0.78,142.01,0.14
2025-01-07 08:08:00,Air Conditioner,195.03,3.25,633.85,0.63
2025-01-07 08:09:00,Air Conditioner,192.72,3.99,768.95,0.77
2025-01-07 08:10:00,Washing Machina,227.81,8.79,2002.45,2.0
2025-01-07 08:11:00,Refrigerator,148.72,20.31,3020.5,3.02
2025-01-07 08:12:00,Television,117.68,28.83,3392.71,3.39
2025-01-07 08:13:00,Heater,174.3,21.77,3794.51,3.79
2025-01-07 08:14:00,Washing Machina,118.94,16.91,2011.28,2.01
2025-01-07 08:15:00,Air Conditioner,187.68,10.42,1955.63,1.96
2025-01-07 08:16:00,Heater,168.87,20.1,3394.29,3.39
2025-01-07 08:17:00,Television,215.64,10.98,2367.73,2.37
2025-01-07 08:18:00,Refrigerator,200.54,17.89,3587.66,3.59
2025-01-07 08:19:00,Microwave,218.37,23.97,5234.33,5.23
2025-01-07 08:20:00,Heater,209.41,4.92,1030.3,1.03
2025-01-07 08:21:00,Fan,160.01,2.87,459.23,0.46
2025-01-07 08:22:00,Microwave,161.43,26.89,4340.85,4.34
2025-01-07 08:23:00,Microwave,176.96,18.92,3348.08,3.35
2025-01-07 08:24:00,Television,177.66,24.5,4352.67,4.35
2025-01-07 08:25:00,Heater,159.28,15.33,2441.76,2.44
2025-01-07 08:26:00,Microwave,137.86,6.65,916.77,0.92
2025-01-07 08:27:00,Air Conditioner,150.63,10.57,1592.16,1.59
2025-01-07 08:28:00,Air Conditioner,194.22,22.91,4449.58,4.45
2025-01-07 08:29:00,Heater,161.13,5.62,905.55,0.91
2025-01-07 08:30:00,Heater,170.25,20.24,3445.86,3.45
2025-01-07 08:31:00,Washing Machina,123.67,7.28,900.32,0.9
2025-01-07 08:32:00,Washing Machina,190.01,22.19,4216.32,4.22
2025-01-07 08:33:00,Heater,214.62,29.13,6251.88,6.25
2025-01-07 08:34:00,Computer,180.79,27.32,4939.18,4.94
2025-01-07 08:35:00,Television,189.14,8.95,1692.8,1.69
2025-01-07 08:36:00,Fan,226.23,12.77,2888.96,2.89
2025-01-07 08:37:00,Heater,197.24,7.05,1390.54,1.39
2025-01-07 08:38:00,Microwave,224.68,22.03,4949.7,4.95
2025-01-07 08:39:00,Computer,170.33,10.24,1744.18,1.74
2025-01-07 08:40:00,Computer,118.63,19.08,2263.46,2.26
2025-01-07 08:41:00,Television,169.12,14.59,2467.46,2.47
2025-01-07 08:42:00,Fan,127.92,15.24,1949.5,1.95
2025-01-07 08:43:00,Microwave,179.53,2.51,450.62,0.45
2025-01-07 08:44:00,Refrigerator,177.27,22.54,3995.67,4.0
2025-01-07 08:45:00,Television,232.25,5.46,1268.09,1.27
2025-01-07 08:46:00,Washing Machina,164.24,25.59,4202.9,4.2
2025-01-07 08:47:00,Television,225.81,5.05,1140.34,1.14
2025-01-07 08:48:00,Washing Machina,126.47,5.81,734.79,0.73
2025-01-07 08:49:00,Fan,210.49,10.06,2117.53,2.12
2025-01-07 08:50:00,Air Conditioner,206.05,13.77,2837.31,2.84
2025-01-07 08:51:00,Washing Machina,144.33,18.0,2597.94,2.6
2025-01-07 08:52:00,Television,211.99,22.37,4742.22,4.74
2025-01-07 08:53:00,Refrigerator,143.79,29.91,4300.76,4.3
2025-01-07 08:54:00,Washing Machina,202.54,7.72,1563.61,1.56
2025-01-07 08:55:00,Heater,131.88,15.92,2099.53,2.1
2025-01-07 08:56:00,Fan,194.27,15.95,3098.61,3.1
2025-01-07 08:57:00,Microwave,216.31,29.1,6294.62,6.29
2025-01-07 08:58:00,Microwave,111.52,28.73,3203.97,3.2
2025-01-07 08:59:00,Heater,191.94,16.03,3076.8,3.08
2025-01-07 09:00:00,Air Conditioner,200.53,20.1,4030.65,4.03
2025-01-07 09:01:00,Air Conditioner,141.43,12.04,1702.82,1.7
2025-01-07 09:02:00,Air Conditioner,123.01,25.13,3091.24,3.09
2025-01-07 09:03:00,Television,176.7,25.87,4571.23,4.57
2025-01-07 09:04:00,Computer,143.99,18.14,2611.98,2.61
2025-01-07 09:05:00,Microwave,226.77,19.75,4478.71,4.48
2025-01-07 09:06:00,Television,181.87,11.89,2162.43,2.16
2025-01-07 09:07:00,Washing Machina,185.21,25.96,4808.05,4.81
2025-01-07 09:08:00,Microwave,195.07,25.3,4935.27,4.94
2025-01-07 09:09:00,Microwave,228.25,14.92,3405.49,3.41
2025-01-07 09:10:00,Washing Machina,148.88,13.61,2026.26,2.03
2025-01-07 09:11:00,Washing Machina,153.89,9.12,1403.48,1.4
2025-01-07 09:12:00,Washing Machina,122.36,20.42,2498.59,2.5
2025-01-07 09:13:00,Air Conditioner,166.04,15.56,2583.58,2.58
2025-01-07 09:14:00,Air Conditioner,211.11,12.31,2598.76,2.6
2025-01-07 09:15:00,Washing Machina,171.95,15.42,2651.47,2.65
2025-01-07 09:16:00,Air Conditioner,212.79,26.51,5641.06,5.64
2025-01-07 09:17:00,Air Conditioner,215.35,22.48,4841.07,4.84
2025-01-07 09:18:00,Fan,217.38,9.52,2069.46,2.07
2025-01-07 09:19:00,Refrigerator,226.4,3.34,756.18,0.76
2025-01-07 09:20:00,Fan,115.52,1.75,202.16,0.2
2025-01-07 09:21:00,Television,183.55,9.93,1822.65,1.82
2025-01-07 09:22:00,Refrigerator,227.89,22.18,5054.6,5.05
2025-01-07 09:23:00,Television,118.87,14.65,1741.45,1.74
2025-01-07 09:24:00,Computer,129.76,12.11,1571.39,1.57
2025-01-07 09:25:00,Microwave,185.84,4.6,854.86,0.85
2025-01-07 09:26:00,Refrigerator,132.42,7.28,964.02,0.96
2025-01-07 09:27:00,Washing Machina,114.7,27.85,3194.4,3.19
2025-01-07 09:28:00,Refrigerator,137.35,27.69,3803.22,3.8
2025-01-07 09:29:00,Television,229.48,13.82,3171.41,3.17
2025-01-07 09:30:00,Computer,231.04,26.19,6050.94,6.05
2025-01-07 09:31:00,Heater,193.91,1.29,250.14,0.25
2025-01-07 09:32:00,Washing Machina,144.1,2.59,373.22,0.37
2025-01-07 09:33:00,Refrigerator,207.1,27.65,5726.31,5.73
2025-01-07 09:34:00,Television,132.96,12.48,1659.34,1.66
2025-01-07 09:35:00,Washing Machina,110.53,17.09,1888.96,1.89
2025-01-07 09:36:00,Fan,184.52,9.83,1813.83,1.81
2025-01-07 09:37:00,Television,165.1,21.27,3511.68,3.51
2025-01-07 09:38:00,Microwave,176.84,7.7,1361.67,1.36
2025-01-07 09:39:00,Computer,219.63,17.19,3775.44,3.78
2025-01-07 09:40:00,Washing Machina,124.53,18.81,2342.41,2.34
2025-01-07 09:41:00,Television,134.96,4.74,639.71,0.64
2025-01-07 09:42:00,Fan,141.95,11.95,1696.3,1.7
2025-01-07 09:43:00,Washing Machina,229.68,14.36,3298.2,3.3
2025-01-07 09:44:00,Washing Machina,140.23,23.88,3348.69,3.35
2025-01-07 09:45:00,Heater,120.62,8.05,970.99,0.97
2025-01-07 09:46:00,Heater,118.13,27.85,3289.92,3.29
2025-01-07 09:47:00,Heater,197.68,11.83,2338.55,2.34
2025-01-07 09:48:00,Refrigerator,219.72,16.65,3658.34,3.66
2025-01-07 09:49:00,Heater,213.12,10.05,2141.86,2.14
2025-01-07 09:50:00,Microwave,183.84,13.54,2489.19,2.49
2025-01-07 09:51:00,Computer,171.33,2.04,349.51,0.35
2025-01-07 09:52:00,Heater,200.4,13.85,2775.54,2.78
2025-01-07 09:53:00,Air Conditioner,214.74,25.09,5387.83,5.39
2025-01-07 09:54:00,Television,183.22,18.1,3316.28,3.32
2025-01-07 09:55:00,Washing Machina,227.14,18.84,4279.32,4.28
2025-01-07 09:56:00,Washing Machina,198.41,2.92,579.36,0.58
2025-01-07 09:57:00,Computer,159.99,10.26,1641.5,1.64
2025-01-07 09:58:00,Computer,202.6,13.88,2812.09,2.81
2025-01-07 09:59:00,Fan,209.0,24.91,5206.19,5.21
2025-01-07 10:00:00,Air Conditioner,206.79,6.17,1275.89,1.28
2025-01-07 10:01:00,Fan,139.63,18.83,2629.23,2.63
2025-01-07 10:02:00,Air Conditioner,195.98,17.45,3419.85,3.42
2025-01-07 10:03:00,Fan,161.83,22.53,3646.03,3.65
2025-01-07 10:04:00,Air Conditioner,209.85,1.83,384.03,0.38
2025-01-07 10:05:00,Heater,210.9,6.34,1337.11,1.34
2025-01-07 10:06:00,Fan,179.03,23.33,4176.77,4.18
2025-01-07 10:07:00,Fan,234.92,25.74,6046.84,6.05
2025-01-07 10:08:00,Heater,160.24,8.6,1378.06,1.38
2025-01-07 10:09:00,Microwave,221.01,22.0,4862.22,4.86
2025-01-07 10:10:00,Refrigerator,178.08,0.84,149.59,0.15
2025-01-07 10:11:00,Fan,209.56,5.8,1215.45,1.22
2025-01-07 10:12:00,Washing Machina,148.36,3.2,474.75,0.47
2025-01-07 10:13:00,Washing Machina,232.89,8.46,1970.25,1.97
2025-01-07 10:14:00,Refrigerator,159.35,20.66,3292.17,3.29
2025-01-07 10:15:00,Computer,239.47,14.77,3536.97,3.54
2025-01-07 10:16:00,Refrigerator,115.4,7.72,890.89,0.89
2025-01-07 10:17:00,Microwave,116.14,14.95,1736.29,1.74
2025-01-07 10:18:00,Air Conditioner,215.11,8.96,1927.39,1.93
2025-01-07 10:19:00,Microwave,227.39,7.36,1673.59,1.67
2025-01-07 10:20:00,Fan,160.78,26.66,4286.39,4.29
2025-01-07 10:21:00,Television,132.76,1.44,191.17,0.19
2025-01-07 10:22:00,Air Conditioner,169.57,7.65,1297.21,1.3
2025-01-07 10:23:00,Fan,230.08,29.2,6718.34,6.72
2025-01-07 10:24:00,Computer,216.43,11.68,2527.9,2.53
2025-01-07 10:25:00,Refrigerator,194.0,24.97,4844.18,4.84
2025-01-07 10:26:00,Heater,145.81,16.86,2458.36,2.46
2025-01-07 10:27:00,Computer,140.0,2.88,403.2,0.4
2025-01-07 10:28:00,Refrigerator,141.82,8.1,1148.74,1.15
2025-01-07 10:29:00,Computer,110.11,9.47,1042.74,1.04
2025-01-07 10:30:00,Fan,217.39,8.21,1784.77,1.78
2025-01-07 10:31:00,Air Conditioner,178.77,16.71,2987.25,2.99
2025-01-07 10:32:00,Air Conditioner,136.28,11.22,1529.06,1.53
2025-01-07 10:33:00,Heater,135.07,12.76,1723.49,1.72
2025-01-07 10:34:00,Air Conditioner,226.13,9.41,2127.88,2.13
2025-01-07 10:35:00,Microwave,239.86,7.01,1681.42,1.68
2025-01-07 10:36:00,Refrigerator,233.66,4.89,1142.6,1.14
2025-01-07 10:37:00,Refrigerator,135.81,24.3,3300.18,3.3
2025-01-07 10:38:00,Microwave,146.25,1.62,236.93,0.24
2025-01-07 10:39:00,Microwave,145.9,29.62,4321.56,4.32
2025-01-07 10:40:00,Television,196.43,18.21,3576.99,3.58
2025-01-07 10:41:00,Air Conditioner,206.01,24.83,5115.23,5.12
2025-01-07 10:42:00,Refrigerator,218.41,14.56,3180.05,3.18
2025-01-07 10:43:00,Heater,189.63,5.19,984.18,0.98
2025-01-07 10:44:00,Microwave,224.84,7.7,1731.27,1.73
2025-01-07 10:45:00,Fan,115.95,14.86,1723.02,1.72
2025-01-07 10:46:00,Air Conditioner,193.67,18.88,3656.49,3.66
2025-01-07 10:47:00,Television,236.61,21.99,5203.05,5.2
2025-01-07 10:48:00,Television,157.09,4.28,672.35,0.67
2025-01-07 10:49:00,Air Conditioner,221.85,22.1,4902.89,4.9
2025-01-07 10:50:00,Washing Machina,224.85,8.53,1917.97,1.92
2025-01-07 10:51:00,Air Conditioner,135.58,14.37,1948.28,1.95
2025-01-07 10:52:00,Computer,193.79,28.28,5480.38,5.48
2025-01-07 10:53:00,Air Conditioner,228.05,7.63,1740.02,1.74
2025-01-07 10:54:00,Refrigerator,173.36,9.56,1657.32,1.66
2025-01-07 10:55:00,Refrigerator,197.4,11.47,2264.18,2.26
2025-01-07 10:56:00,Computer,190.98,26.34,5030.41,5.03
2025-01-07 10:57:00,Television,201.46,29.93,6029.7,6.03
2025-01-07 10:58:00,Washing Machina,216.5,2.87,621.36,0.62
2025-01-07 10:59:00,Computer,168.3,24.88,4187.3,4.19
2025-01-07 11:00:00,Television,142.47,5.46,777.89,0.78
2025-01-07 11:01:00,Computer,211.93,10.19,2159.57,2.16
2025-01-07 11:02:00,Heater,139.0,2.56,355.84,0.36
2025-01-07 11:03:00,Air Conditioner,130.25,3.87,504.07,0.5
2025-01-07 11:04:00,Heater,231.17,26.51,6128.32,6.13
2025-01-07 11:05:00,Refrigerator,145.89,0.88,128.38,0.13
2025-01-07 11:06:00,Air Conditioner,184.75,5.77,1066.01,1.07
2025-01-07 11:07:00,Air Conditioner,215.91,21.51,4644.22,4.64
2025-01-07 11:08:00,Washing Machina,143.41,23.93,3431.8,3.43
2025-01-07 11:09:00,Microwave,164.6,10.56,1738.18,1.74
2025-01-07 11:10:00,Television,134.51,8.97,1206.55,1.21
2025-01-07 11:11:00,Computer,112.78,13.8,1556.36,1.56
2025-01-07 11:12:00,Air Conditioner,118.99,27.98,3329.34,3.33
2025-01-07 11:13:00,Washing Machina,128.47,10.6,1361.78,1.36
2025-01-07 11:14:00,Washing Machina,231.06,13.67,3158.59,3.16
2025-01-07 11:15:00,Fan,112.49,2.37,266.6,0.27
2025-01-07 11:16:00,Microwave,179.8,15.13,2720.37,2.72
2025-01-07 11:17:00,Microwave,153.92,8.13,1251.37,1.25
2025-01-07 11:18:00,Heater,115.16,24.13,2778.81,2.78
2025-01-07 11:19:00,Computer,186.27,11.95,2225.93,2.23
2025-01-07 11:20:00,Washing Machina,134.08,5.07,679.79,0.68
2025-01-07 11:21:00,Refrigerator,121.04,25.87,3131.3,3.13
2025-01-07 11:22:00,Refrigerator,185.26,4.91,909.63,0.91
2025-01-07 11:23:00,Washing Machina,183.51,2.44,447.76,0.45
2025-01-07 11:24:00,Microwave,220.64,14.4,3177.22,3.18
2025-01-07 11:25:00,Refrigerator,190.33,5.06,963.07,0.96
2025-01-07 11:26:00,Refrigerator,140.7,10.12,1423.88,1.42
2025-01-07 11:27:00,Heater,117.25,20.13,2360.24,2.36
2025-01-07 11:28:00,Fan,187.44,9.46,1773.18,1.77
2025-01-07 11:29:00,Refrigerator,154.38,28.44,4390.57,4.39
2025-01-07 11:30:00,Fan,174.45,14.26,2487.66,2.49
2025-01-07 11:31:00,Television,127.7,0.81,103.44,0.1
2025-01-07 11:32:00,Washing Machina,194.73,1.17,227.83,0.23
2025-01-07 11:33:00,Heater,182.88,12.23,2236.62,2.24
2025-01-07 11:34:00,Air Conditioner,223.28,19.63,4382.99,4.38
2025-01-07 11:35:00,Microwave,201.66,13.15,2651.83,2.65
2025-01-07 11:36:00,Computer,185.84,14.24,2646.36,2.65
2025-01-07 11:37:00,Air Conditioner,194.22,13.62,2645.28,2.65
2025-01-07 11:38:00,Washing Machina,123.11,11.91,1466.24,1.47
2025-01-07 11:39:00,Microwave,194.79,19.05,3710.75,3.71
2025-01-07 11:40:00,Computer,148.21,5.85,867.03,0.87
2025-01-07 11:41:00,Computer,183.74,15.6,2866.34,2.87
2025-01-07 11:42:00,Washing Machina,132.36,6.66,881.52,0.88
2025-01-07 11:43:00,Air Conditioner,204.67,5.0,1023.35,1.02
2025-01-07 11:44:00,Air Conditioner,189.77,11.98,2273.44,2.27
2025-01-07 11:45:00,Computer,210.38,23.94,5036.5,5.04
2025-01-07 11:46:00,Computer,160.41,26.1,4186.7,4.19
2025-01-07 11:47:00,Heater,206.48,8.21,1695.2,1.7
2025-01-07 11:48:00,Refrigerator,167.44,26.22,4390.28,4.39
2025-01-07 11:49:00,Fan,139.23,22.19,3089.51,3.09
